_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_farg_secim,farg_secim_gold,farg_secim_gold_reason,sid,sent,pred,pred_no,senseid,ex0,ex1,ex2,arg0,arg1,arg2,arg3,arg4,farg,farg_secim_gold,farg_secim_gold_reason,_golden
853873716,0.20,5,false,"",0.0,,"",görevli olduğu yer,"",5159,"İşçiler şöyle karşılık verdiler : Çalıştığımız fabrikalarda , yararlı olmayan şey yoktur . ",çalış,1,2,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Artık, diğer otellerde kaç kişi çalışıyor hesaplayın.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: çalışıyor<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>görevli olduğu yer</b>: diğer otellerde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>görevli olan kişi</b>: kaç kişi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Cümleyi bir önceki cümleyle bağlayan bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da seslenme (Hayri, git başımdan), (Allahım, duy sesimi)</b>: Artık<br>",N.A,N.A,görevli olan kişi,N.A,görevli olduğu yer,N.A,N.A,fabrikalarda,görevli olduğu yer,"",TRUE
853873717,0.43,7,false,"",0.0,,"",dalan kişi,"",5358,Yura'nın ablası Sveta ve görümcesi Şura ellerinde birer fincanla daldılar geyiklerin arasına . ,dal,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Serin denize dalmışım gibi rahatladım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dalmışım<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>daldığı yer</b>: Serin denize<br>,N.A,N.A,dalan kişi,N.A,N.A,N.A,nereye daldığı,Şura,dalan kişi,"",TRUE
853873718,0.33,3,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne ile (uçakla, gözleriyle, çekiçle vb...)",Nasıl daldılar ? ,5358,Yura'nın ablası Sveta ve görümcesi Şura ellerinde birer fincanla daldılar geyiklerin arasına . ,dal,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Serin denize dalmışım gibi rahatladım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dalmışım<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>daldığı yer</b>: Serin denize<br>,N.A,N.A,dalan kişi,N.A,N.A,N.A,nereye daldığı,fincanla,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne ile (uçakla, gözleriyle, çekiçle vb...)",Nasıl daldılar ? ,TRUE
853873719,0.14,7,false,"",0.0,,"",nereye daldığı,"",5358,Yura'nın ablası Sveta ve görümcesi Şura ellerinde birer fincanla daldılar geyiklerin arasına . ,dal,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Serin denize dalmışım gibi rahatladım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dalmışım<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>daldığı yer</b>: Serin denize<br>,N.A,N.A,dalan kişi,N.A,N.A,N.A,nereye daldığı,arasına,nereye daldığı,"",TRUE
853873720,0.00,4,false,"",0.0,,"",dolu duruma gelen şey,"Doldurulacak olan yani dolu duruma gelecek olan ""Gençlerin delikleri"" dir.",5411,"Gençlerin delikleri de doldurulmayı bekliyor , doldurulan her delik eroin tacirleri için bugünün parasıyla yılda iki milyar TL demek . ",dol,1,1,N.A,N.A,N.A,N.A,dolu duruma gelen şey,"nasıl, ne ile dolduğu",N.A,N.A,delikleri,dolu duruma gelen şey,"Doldurulacak olan yani dolu duruma gelecek olan ""Gençlerin delikleri"" dir.",TRUE
853873721,0.08,13,false,"",0.0,,"",çizilen kişi/şey,Neyi çiziyor ?,5416,Rapor uçağın uçuş rotası ile ilgili gerekli bilgilerin verildiğini ve yer personelinin hiçbir şekilde kusurlu olmadığının da altını çiziyor ve olayın neden olacağını anlatmaya başlıyordu . ,çiz,1,2,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bir gün yine onlara görünmeden krokiler çiziyordum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: çiziyordum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Bir gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: yine<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: onlara görünmeden<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>çizilen kişi/şey</b>: krokiler<br>",N.A,N.A,çizen kişi,çizilen kişi/şey,N.A,N.A,N.A,altını,çizilen kişi/şey,Neyi çiziyor ?,TRUE
853873722,0.22,9,false,"",0.0,,"",ciddiye alan,"",5426,"Nesrin ciddiye almış , sürdürmeye niyetliydi : Dibimizdeydin o vakit . ",al,1,24,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bence söylediklerimi ciddiye almalısın.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ciddiye alınan kişi/şey</b>: söylediklerimi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Genelde tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler (Mutlaka, muhtemelen vb...)</b>: Bence<br>",N.A,N.A,ciddiye alan,ciddiye alınan kişi/şey,N.A,N.A,N.A,Nesrin,ciddiye alan,"",TRUE
853873723,0.75,4,false,"",0.0,,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","Görev tanımında verilen ""Yardımcı Fiilli"" örneği inceleyiniz. ",5426,"Nesrin ciddiye almış , sürdürmeye niyetliydi : Dibimizdeydin o vakit . ",al,1,24,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bence söylediklerimi ciddiye almalısın.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ciddiye alınan kişi/şey</b>: söylediklerimi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Genelde tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler (Mutlaka, muhtemelen vb...)</b>: Bence<br>",N.A,N.A,ciddiye alan,ciddiye alınan kişi/şey,N.A,N.A,N.A,ciddiye,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","Görev tanımında verilen ""Yardımcı Fiilli"" örneği inceleyiniz. ",TRUE
853873724,0.10,10,false,"",0.0,,"",söylenen şey,"Ne demiş ? ""içeri gir"". Burada düşük cümle olduğu için ""...içeri"" yerine  ""...gir"" gözükmektedir.",5467,"Madem iş istiyorsun gir içeri , demiş . ",de,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,söyleyen kişi,söylenen şey,N.A,N.A,N.A,gir,söylenen şey,"Ne demiş ? ""içeri gir"". Burada düşük cümle olduğu için ""...içeri"" yerine  ""...gir"" gözükmektedir.",TRUE
853873725,0.00,5,false,"",0.0,,"",nereye geldiği,"",5483,Eve geldiklerinde de çok yorgundurlar veya yapacakları bir şeyler vardır . ,gel,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Gurbetten gelmişim yorgunum, hancı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: gelmişim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden geldiği</b>: Gurbetten<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Cümleyi bir önceki cümleyle bağlayan bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da seslenme (Hayri, git başımdan), (Allahım, duy sesimi)</b>: hancı<br>",N.A,N.A,ulaşan,N.A,N.A,nereden geldiği,nereye geldiği,Eve,nereye geldiği,"",TRUE
853873726,0.00,3,false,"",0.0,,"",yaratan,"",5502,"Dünyada düşünülecek onca güzel şey varken , senin kuruntular yaratman ve onların içinde bunalman akıl alacak gibi değil . ",yarat,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bu haber sinirli bir hava yarattı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yarattı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sebep olan şey</b>: Bu haber<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sebep olunan şey</b>: sinirli bir hava<br>,N.A,N.A,yaratan,yaratılan,N.A,N.A,N.A,senin,yaratan,"",TRUE
853873727,0.12,8,false,"",0.0,,"",yaratılan,"",5502,"Dünyada düşünülecek onca güzel şey varken , senin kuruntular yaratman ve onların içinde bunalman akıl alacak gibi değil . ",yarat,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bu haber sinirli bir hava yarattı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yarattı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sebep olan şey</b>: Bu haber<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sebep olunan şey</b>: sinirli bir hava<br>,N.A,N.A,yaratan,yaratılan,N.A,N.A,N.A,kuruntular,yaratılan,"",TRUE
853873728,0.17,12,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Miktarı (yüzde elli), (az, çok, biraz), (benden fazla) vb. ","Temel soruların cevabı değil. Zorlamanın miktarını belirtiyor. Ne kadar ? sorusuna (""Ne kadar çok"" zorluyor) cevap veriyor gibi düşünülebilir.  Nasıl? sorusuna da cevap verdiğinden o da kabul ediecektir",5578,Nasıl da zorluyor kapıyı ... ,zorla,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hükümeti erken genel seçime gitmeye zorladı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: zorladı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zorlanan</b>: Hükümeti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapmaya zorlandığı iş</b>: erken genel seçime gitmeye<br>,N.A,N.A,zorlayan,zorlanan,yapmaya zorlandığı iş,N.A,N.A,Nasıl,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Miktarı (yüzde elli), (az, çok, biraz), (benden fazla) vb. ","Temel soruların cevabı değil. Zorlamanın miktarını belirtiyor. Ne kadar ? sorusuna (""Ne kadar çok"" zorluyor) cevap veriyor gibi düşünülebilir.  Nasıl? sorusuna da cevap verdiğinden o da kabul ediecektir",TRUE
853873730,0.25,8,false,"",0.0,,"",zorlanan,Neyi zorluyor ?,5578,Nasıl da zorluyor kapıyı ... ,zorla,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hükümeti erken genel seçime gitmeye zorladı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: zorladı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>zorlanan</b>: Hükümeti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yapmaya zorlandığı iş</b>: erken genel seçime gitmeye<br>,N.A,N.A,zorlayan,zorlanan,yapmaya zorlandığı iş,N.A,N.A,kapıyı,zorlanan,Neyi zorluyor ?,TRUE
853873731,0.33,9,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)", ,5612,"oniki Mart 1971'de askerler sivillere muhtıra verince , şapkalar derlenince Nihat Erim hükümet kurdu . ",kur,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Geniş çöl ufukları arasında çadırlarımızı kurduk.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kurduk<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Geniş çöl ufukları arasında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kurulan</b>: çadırlarımızı<br>",N.A,N.A,kuran,kurulan,N.A,N.A,N.A,derlenince,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)", ,TRUE
853873732,0.25,8,false,"",0.0,,"",kuran,"",5612,"oniki Mart 1971'de askerler sivillere muhtıra verince , şapkalar derlenince Nihat Erim hükümet kurdu . ",kur,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Geniş çöl ufukları arasında çadırlarımızı kurduk.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kurduk<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Geniş çöl ufukları arasında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kurulan</b>: çadırlarımızı<br>",N.A,N.A,kuran,kurulan,N.A,N.A,N.A,Erim,kuran,"",TRUE
853873733,0.00,8,false,"",0.0,,"",kurulan,"",5612,"oniki Mart 1971'de askerler sivillere muhtıra verince , şapkalar derlenince Nihat Erim hükümet kurdu . ",kur,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Geniş çöl ufukları arasında çadırlarımızı kurduk.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kurduk<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Geniş çöl ufukları arasında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kurulan</b>: çadırlarımızı<br>",N.A,N.A,kuran,kurulan,N.A,N.A,N.A,hükümet,kurulan,"",TRUE
853873734,0.71,7,false,"",0.1429,,"","Nerede (mahallede, konuşmasında, hayalinde)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)","Ne zaman öğrendim ? ""Konuşma arasında""",5625,Konuşma arasında kendisinin hakim olduğunu öğrendim . ,öğren,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yüzmeyi babamdan öğrendim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: öğrendim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>öğrenilen</b>: Yüzmeyi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kimden öğrendiği</b>: babamdan<br>,N.A,N.A,öğrenen,öğrenilen,kimden öğrendiği,N.A,N.A,arasında,"Nerede (mahallede, konuşmasında, hayalinde)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)","Ne zaman öğrendim ? ""Konuşma arasında""",TRUE
853873735,0.17,12,false,"",0.0,,"",öğrenilen,Neyi öğrendim ?,5625,Konuşma arasında kendisinin hakim olduğunu öğrendim . ,öğren,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yüzmeyi babamdan öğrendim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: öğrendim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>öğrenilen</b>: Yüzmeyi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kimden öğrendiği</b>: babamdan<br>,N.A,N.A,öğrenen,öğrenilen,kimden öğrendiği,N.A,N.A,olduğunu,öğrenilen,Neyi öğrendim ?,TRUE
853873736,0.70,10,false,"",0.0,,"","Nerede (mahallede, konuşmasında, hayalinde)","Nerede  yapılacak? ""Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede """,5632,"Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede , Sezer'in karşı çıktığı , doğrudan başbakanlık getirecek yüzdokuz . madde yerine ara seçimi düzenleyen yetmişsekiz . madde üzerinde değişiklik yapacaklarını belirten Şahin , şu mesajı verdi : . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,düzenlemede,"Nerede (mahallede, konuşmasında, hayalinde)","Nerede  yapılacak? ""Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede """,TRUE
853873737,0.12,8,false,"",0.0,,"","Nerede (mahallede, konuşmasında, hayalinde)",Nerede ? ,5632,"Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede , Sezer'in karşı çıktığı , doğrudan başbakanlık getirecek yüzdokuz . madde yerine ara seçimi düzenleyen yetmişsekiz . madde üzerinde değişiklik yapacaklarını belirten Şahin , şu mesajı verdi : . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,üzerinde,"Nerede (mahallede, konuşmasında, hayalinde)",Nerede ? ,TRUE
853873739,0.12,8,false,"",0.0,,"",yapılan,Ne yapılacak ?,5632,"Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede , Sezer'in karşı çıktığı , doğrudan başbakanlık getirecek yüzdokuz . madde yerine ara seçimi düzenleyen yetmişsekiz . madde üzerinde değişiklik yapacaklarını belirten Şahin , şu mesajı verdi : . ",yap,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O gün son resmi sayılabilecek son otoportresini yaptı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yaptı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: O gün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleştirilen</b>: son resmi sayılabilecek son otoportresini<br>",N.A,N.A,yapan,yapılan,N.A,N.A,N.A,değişiklik,yapılan,Ne yapılacak ?,TRUE
853873740,0.17,6,false,"",0.0,,"","Ettirgen eylemlerdeki yaptıran, ettiren vb",Belir->Belirt ettirgen eylem olmuştur. Belirten kişi Şahin dir. ,5632,"Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede , Sezer'in karşı çıktığı , doğrudan başbakanlık getirecek yüzdokuz . madde yerine ara seçimi düzenleyen yetmişsekiz . madde üzerinde değişiklik yapacaklarını belirten Şahin , şu mesajı verdi : . ",belir,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kafasında çeşitli kaygılar beliriyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Kafasında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>beliren şey</b>: çeşitli kaygılar<br>",N.A,N.A,N.A,beliren şey,N.A,N.A,N.A,Şahin,"Ettirgen eylemlerdeki yaptıran, ettiren vb",Belir->Belirt ettirgen eylem olmuştur. Belirten kişi Şahin dir. ,TRUE
853873741,0.18,11,false,"",0.0,,"",beliren şey,"Şahin neyi belirtmiştir ? Şahin neyin belirmesine sebep olmuştur şeklinde düşünebilirsiniz. Görev tanımına dönüp, ettirgen eylem örneğini inceleyiniz.",5632,"Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede , Sezer'in karşı çıktığı , doğrudan başbakanlık getirecek yüzdokuz . madde yerine ara seçimi düzenleyen yetmişsekiz . madde üzerinde değişiklik yapacaklarını belirten Şahin , şu mesajı verdi : . ",belir,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kafasında çeşitli kaygılar beliriyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Kafasında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>beliren şey</b>: çeşitli kaygılar<br>",N.A,N.A,N.A,beliren şey,N.A,N.A,N.A,yapacaklarını,beliren şey,"Şahin neyi belirtmiştir ? Şahin neyin belirmesine sebep olmuştur şeklinde düşünebilirsiniz. Görev tanımına dönüp, ettirgen eylem örneğini inceleyiniz.",TRUE
853873742,0.00,7,false,"",0.0,,"",veren,"",5632,"Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede , Sezer'in karşı çıktığı , doğrudan başbakanlık getirecek yüzdokuz . madde yerine ara seçimi düzenleyen yetmişsekiz . madde üzerinde değişiklik yapacaklarını belirten Şahin , şu mesajı verdi : . ",ver,1,4,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bunu sana kim haber verdi ?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: verdi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>haberi verilen</b>: Bunu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kime haber verildiği</b>: sana<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>haber veren</b>: kim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Yardımcı fiil olarak kullanılmış eylemin tamamlayıcısı (mezun olmak, hayal etmek vb... )</b>: haber<br>",N.A,N.A,veren,verilen,kime/nereye verildiği,N.A,N.A,Şahin,veren,"",TRUE
853873743,0.12,8,false,"",0.0,,"",verilen,"",5632,"Erdoğan'ın milletvekili ve başbakan olmasını sağlayacak düzenlemede , Sezer'in karşı çıktığı , doğrudan başbakanlık getirecek yüzdokuz . madde yerine ara seçimi düzenleyen yetmişsekiz . madde üzerinde değişiklik yapacaklarını belirten Şahin , şu mesajı verdi : . ",ver,1,4,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bunu sana kim haber verdi ?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: verdi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>haberi verilen</b>: Bunu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kime haber verildiği</b>: sana<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>haber veren</b>: kim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Yardımcı fiil olarak kullanılmış eylemin tamamlayıcısı (mezun olmak, hayal etmek vb... )</b>: haber<br>",N.A,N.A,veren,verilen,kime/nereye verildiği,N.A,N.A,mesajı,verilen,"",TRUE
