_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_farg_secim,farg_secim_gold,farg_secim_gold_reason,sid,sent,pred,pred_no,senseid,ex0,ex1,ex2,arg0,arg1,arg2,arg3,arg4,farg,farg_secim_gold,farg_secim_gold_reason,_golden
856196639,0.00,8,false,"",0.0,,"",kime sunulduğu,"",3689,"TOBB yönetiminin , hafta içinde gerçekleştirdiği ziyaretlerde , Cumhurbaşkanı , Başbakan , bakanlara sunduğu raporda , mükelleflerin geçmişte beyan dışı kalmış faaliyetlerinin kayıt içine alınmasını sağlayacak ölçüde indirim yapılarak , bir defaya mahsus olmak üzere Unakıtan'dan gönülü beyan müessesesi Emsan kurulması istendi . ",sun,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>yeni bir kartlı ödeme sistemini kullanıma sundu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: sundu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sunulan</b>: yeni bir kartlı ödeme sistemini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kime sunulduğu</b>: kullanıma<br>,N.A,N.A,sunan,sunulan,kime sunulduğu,N.A,N.A,bakanlara,kime sunulduğu,"",""
856196640,0.00,14,false,"",0.0,,"",nereye konduğu,"Nereye konan ? ""Mezarların yanına""",3736,"Mezarların yanına konan tuz ve çamurlu suyun yaraları iyileştirdiği iddiaları da yayılınca , "" kömürlüğe "" Türkiye'nin her yanından insan akmaya başlamıştı . ",kon,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bir bülbül gelip konmuştu havuzun kıyısına</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konmuştu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konan böcek</b>: Bir bülbül<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: gelip<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konduğu yer</b>: havuzun kıyısına<br>",N.A,N.A,konan,N.A,nereye konduğu,N.A,N.A,yanına,nereye konduğu,"Nereye konan ? ""Mezarların yanına""",""
856196642,0.33,9,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman başlıyor ?,4131,"Bir yudum içki , bir nefes sigaradan sonra anlatmaya başlıyor . ",başla,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Şairliğe on sekiz yaşında gazel ve rubailerle başlamıştı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>girişilen iş</b>: Şairliğe<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: on sekiz yaşında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne ile girişildiği</b>: gazel ve rubailerle<br>",N.A,N.A,başlayan,neye başladığı,nasıl/ne ile başlanıldığı,N.A,N.A,sonra,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman başlıyor ?,""
856196643,0.08,12,false,"",0.0,,"",nerede/hangi durumda bulunduğu,Nerede bulunuyor ? Yine temel ilişkilerde olduğu için aşağıdaki nerede seçeneğini seçmeyiniz.,1574,"Esasen , ülkemizde olduğu gibi , emperyalizm ve Ortaçağ'a karşı sınıf mücadelesinin canlı olduğu ülkelerde böyle bir barış ikliminin bulunmaması da , aynı nedenledir . ",bulun,1,1,N.A,N.A,N.A,bulunan,nerede/hangi durumda bulunduğu,N.A,N.A,N.A,ülkelerde,nerede/hangi durumda bulunduğu,Nerede bulunuyor ? Yine temel ilişkilerde olduğu için aşağıdaki nerede seçeneğini seçmeyiniz.,""
856196644,0.00,10,false,"",0.0,,"",nereye gidildiği,"",1088,"CHP desteğini sürdürdü , vetolu yasa yine Köşk'e gitti . ",git,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Nereye gidiyorsun?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: gidiyorsun<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yöneldiği yer</b>: Nereye<br>,N.A,N.A,giden,N.A,N.A,nereden gidildiği,nereye gidildiği,Köşk'e,nereye gidildiği,"",""
856196645,0.10,10,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)","",1496,"Dün de bir kamyon , kutuları bana geri getirdi . ",getir,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dün bir deri bir kemik halinde eve getirip bırakmışlar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: getirip<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Dün<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: bir deri bir kemik halinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>getirilen yer</b>: eve<br>",N.A,N.A,getiren kişi/şey,getirilen kişi/şey,N.A,N.A,nereye getirildiği,Dün,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)","",""
856196646,0.15,13,false,"",0.0,,"","olan
olunan","olan:        fizikçinin olağan tepkisi 
olunan:  daha iyi bir model aramak",2881,Böylesi bir durumda bir fizikçinin olağan tepkisi daha iyi bir model aramak olur . ,ol,1,14,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>O kadın benim annem oluyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: oluyor<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>olan</b>: O kadın<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>olunan</b>: benim annem<br>,N.A,N.A,olan,olunan,N.A,N.A,N.A,aramak,"olan
olunan","olan:        fizikçinin olağan tepkisi 
olunan:  daha iyi bir model aramak",""
856196647,0.00,8,false,"",0.0,,"",neye karar verildiği,"",4549,Arkadaşlarla öğretmenimize bir veda armağanı almaya karar verdik . ,ver,1,5,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Misafirine ikramda bulunmaya karar verdi.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: verdi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>karar verilen konu</b>: Misafirine ikramda bulunmaya<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Yardımcı fiil olarak kullanılmış eylemin tamamlayıcısı (mezun olmak, hayal etmek vb... )</b>: karar<br>",N.A,N.A,karar veren,neye karar verildiği,N.A,N.A,N.A,almaya,neye karar verildiği,"",""
856196648,0.00,4,false,"",0.0,,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne ile (uçakla, gözleriyle, çekiçle vb...)","",3400,"Yoksa , çalıp söylerken göz ucuyla kendilerini izleyen Saffet , ertesi gün canlarına okurdu . ",izle,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Babam kaşları çatılmış, başını sallayarak izliyor bizi.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: izliyor<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>takipçi</b>: Babam<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: kaşları çatılmış, başını sallayarak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>takip edilen</b>: bizi<br>",N.A,N.A,izleyen,izlenen,N.A,N.A,N.A,ucuyla,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne ile (uçakla, gözleriyle, çekiçle vb...)","",""
856196649,0.14,14,false,"",0.0,,"","Nerede (mahallede, konuşmasında, hayalinde)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman gerçekleşmiş ?,3162,"Ayrıca bunlardan birincisi , daha çok yüzyılın ilk yarısında gerçekleşmiş , ikincisi ise , yüzyılın ikinci yarısında zirvesine ulaşmıştır . ",gerçekleş,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Hayallerim gerçekleşti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: gerçekleşti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>gerçekleşen şey</b>: Hayallerim<br>,N.A,N.A,N.A,gerçekleşen şey,N.A,N.A,N.A,yarısında,"Nerede (mahallede, konuşmasında, hayalinde)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman gerçekleşmiş ?,""
856196650,0.00,5,false,"",0.0,,"",nereden ayrıldığı,"",57,Bayındır Sokak'taki bekar evimden çıktım . ,çık,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Ortalık ağarırken bir arkadaşımla yorgun adımlarla konaktan çıktık.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin kiminle/kimlerle yapıldığı (Kardeşimle, NATOyla, onlarla)</b>: bir arkadaşımla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Ortalık ağarırken<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: yorgun adımlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden ayrıldığı</b>: konaktan<br>",&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Yeni evimizden çıkıp eski evimize taşındık.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: çıkıp<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereden ayrıldığı</b>: Yeni evimizden<br>,N.A,giden kişi / şey,N.A,N.A,nereden ayrıldığı,nereye vardığı,evimden,nereden ayrıldığı,"",""
856196651,0.00,7,false,"",0.0,,"",nereye/kime ulaşıldığı,"",4767,"Dolayısıyla , bilimsel teorilerin bazı kavramları oluşturup kullanabilmeleri , toplumun ideolojik düzeyinin o kavramların ortaya çıkmasına elveren bir olgunluğa ulaşmış olmasını gerektirir . ",ulaş,1,2,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Dökümanlara erişmek.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: erişmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>eriştiği şey</b>: Dökümanlara<br>,N.A,N.A,ulaşan,nereye/kime ulaşıldığı,N.A,N.A,N.A,olgunluğa,nereye/kime ulaşıldığı,"",""
856196652,0.67,9,false,"",0.0,,"",Eylemle ilişkili değil,"Neyi bilemezsin ? ""Beni nasıl etkilediğini"". Beni tek başına bilmek eylemiyle değil, etkilemek eylemiyle ilişkilidir.",772,Beni nasıl etkilediğini bilemezsin . ,bil,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bunu bilmek içimi kederle dolduruyordu.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: bilmek<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>bilinen şey</b>: Bunu<br>,N.A,N.A,bilen kimse,bilinen şey,nereden bildiği,N.A,N.A,Beni,Eylemle ilişkili değil,"Neyi bilemezsin ? ""Beni nasıl etkilediğini"". Beni tek başına bilmek eylemiyle değil, etkilemek eylemiyle ilişkilidir.",""
856196653,0.08,12,false,"",0.0,,"","kollayan
Cümle başındaki Bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da Seslenme (Allahım, duy sesimi)","Kollayan kişi teyzesidir. Fakat ""canım teyzeciğim"" seslenme olarak da düşünülebilir.",1455,"Sen de kolluyordun canım teyzeciğim , sezdirmemeye çalışarak ikimizi ... ",kolla,1,2,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Seni gözümden bile korur, kollarım.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: kollarım<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>korunan</b>: Seni<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>tehlike</b>: gözümden (bile)<br>",N.A,N.A,kollayan,kollanan,neyden kollandığı,N.A,N.A,teyzeciğim,"kollayan
Cümle başındaki Bağlaç (Ayrıca, Fakat, Buna rağmen vb.) ya da Seslenme (Allahım, duy sesimi)","Kollayan kişi teyzesidir. Fakat ""canım teyzeciğim"" seslenme olarak da düşünülebilir.",""
856196655,0.14,7,false,"",0.0,,"",neye başladığı,"",5392,"Kanım birden beynime fırladı , kafatasımı dağıtarak tavana doğru fışkırmaya başladı . ",başla,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Şairliğe on sekiz yaşında gazel ve rubailerle başlamıştı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>girişilen iş</b>: Şairliğe<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: on sekiz yaşında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne ile girişildiği</b>: gazel ve rubailerle<br>",N.A,N.A,başlayan,neye başladığı,nasıl/ne ile başlanıldığı,N.A,N.A,fışkırmaya,neye başladığı,"",""
856196656,0.20,10,false,"",0.0,,"",kiminle konuştuğu,"",1393,Duvarlarla konuşmaktan bıktım . ,konuş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,Duvarlarla,kiminle konuştuğu,"",""
856196657,0.14,7,false,"",0.0,,"","Miktarı (yüzde elli), (az, çok, biraz), (benden fazla) vb. 
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne kadar zaman oynamışım ?,1136,Altı saat kesintisiz olarak makinemde oynamıştım . ,oyna,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Benimki senin küçük oğlanla saklambaç oynuyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: oynuyor<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>oyuncu</b>: Benimki<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>partner</b>: senin küçük oğlanla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>oyun</b>: saklambaç<br>,N.A,N.A,oynayan,oynanan,N.A,kim ile oynandığı,N.A,saat,"Miktarı (yüzde elli), (az, çok, biraz), (benden fazla) vb. 
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne kadar zaman oynamışım ?,""
856196658,0.67,3,false,"",0.0,,"","Ettirgen eylemlerdeki yaptıran, ettiren vb","""inan-dır"" ettirgen olmuştur. İnandıran kimdir ? ""Allah""",3294,"İnek , başından savdı , zaten , Allah inandırsın iğreniyordum üstüme bindikçe ihtiyar ... ",inan,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Bizim şairlerimiz sanatın sanat için olduğuna inanırlar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: inanırlar<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>inanan kişi</b>: Bizim şairlerimiz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>inanılan şey</b>: sanatın sanat için olduğuna<br>,N.A,N.A,inanan kişi,neye inandığı,N.A,N.A,N.A,Allah,"Ettirgen eylemlerdeki yaptıran, ettiren vb","""inan-dır"" ettirgen olmuştur. İnandıran kimdir ? ""Allah""",""
856196659,0.12,8,false,"",0.0,,"",neye başladığı,"",3224,"İşe ilk önce , takipsizlik kararına itiraz edilebilir mi sorusu ile başladı . ",başla,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Şairliğe on sekiz yaşında gazel ve rubailerle başlamıştı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>girişilen iş</b>: Şairliğe<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: on sekiz yaşında<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne ile girişildiği</b>: gazel ve rubailerle<br>",N.A,N.A,başlayan,neye başladığı,nasıl/ne ile başlanıldığı,N.A,N.A,İşe,neye başladığı,"",""
856196661,0.00,4,false,"",0.0,,"",değişen şey/kişi,"",377,"İsim değiştiren bir örgütün faaliyetleri ilerde de haber konusu olabileceğine göre , bu konuda bir tavır belirlemek önemli . ",değiş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Beş yılda her şey ne kadar çabuk değişmişti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: değişmişti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Beş yılda<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>değişen şey/kişi</b>: her şey<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: ne kadar çabuk<br>",N.A,N.A,N.A,değişen şey/kişi,N.A,N.A,N.A,İsim,değişen şey/kişi,"",""
856196662,0.38,8,false,"",0.0,,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","""yer almak"" birleşiktir. Temel ilişki listesinden anlaşılabilir. Dolayısıyla ""yardımcı fiil elemanı"" olarak düşünülmelidir.",2294,"İş Güvencesi Yasası , ölçüsüz popülizmin simgesi olarak tarihteki yerini alacak . ",al,1,9,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eczacıbaşı Holding üçüncü sırada yer alıyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yer alan kişi/şey</b>: Eczacıbaşı Holding<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nerede yer aldığı</b>: üçüncü sırada<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Yardımcı fiil olarak kullanılmış eylemin tamamlayıcısı (mezun olmak, hayal etmek vb... )</b>: yer<br>",N.A,N.A,yer alan kişi/şey,N.A,nerede yer aldığı,N.A,N.A,yerini,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","""yer almak"" birleşiktir. Temel ilişki listesinden anlaşılabilir. Dolayısıyla ""yardımcı fiil elemanı"" olarak düşünülmelidir.",""
856196663,0.00,9,false,"",0.0,,"",söyleyen kişi,"",5493,Boyu birazcık kısa diyor türkücü . ,de,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Eskilerin dediği gibi beşer, şaşar.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: dediği<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>söyleyen kişi</b>: Eskilerin<br>",N.A,N.A,söyleyen kişi,söylenen şey,N.A,N.A,N.A,türkücü,söyleyen kişi,"",""
856196664,0.18,11,false,"",0.0,,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman vurulacak ?,3609,"Ben akşama vurulacak insanların o sırada neler yaptığını merak ederek cinayet haberlerini kesip dosyalarına koyardım ; arada ilginç bir cinayet çıkarsa , kimin , nerede , nasıl öldürdüğünü yanımda taşıdığım özel cinayet defterime kendim için kaydederdim . ",vur,1,1,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Birinin başına vurdum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: vurdum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>vurulan kişi/yer</b>: Birinin başına<br>,N.A,N.A,vuran kişi,nereye/kime vurduğu,N.A,N.A,N.A,akşama,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman vurulacak ?,""
856196665,0.50,4,false,"",0.0,,"",alındığı yer,"Nereye almış ? ""egemenlik altına""",1951,Kolayca egemenlik altına almış ve sömürgecilik politikasının bir parçası olan Hristiyanlaştırma yoluyla bu küçük halkların kimliğini yok etmeye çalışmışlardı . ,al,1,5,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Delikanlıyı evine almış.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan kişi/şey</b>: Delikanlıyı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>aldığı yer</b>: evine<br>,N.A,N.A,alan kişi,alınan kişi/şey,N.A,N.A,alındığı yer,altına,alındığı yer,"Nereye almış ? ""egemenlik altına""",""
856196666,0.22,9,false,"",0.0,,"",değişen şey/kişi,"",2777,Yarına ilişkin hesaplarınız ve kaygılarınızda tarihin yanlış kurgusundaki karelerin yerlerinin değişmiş olması ne kadar etkili . ,değiş,1,1,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Beş yılda her şey ne kadar çabuk değişmişti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: değişmişti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Beş yılda<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>değişen şey/kişi</b>: her şey<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: ne kadar çabuk<br>",N.A,N.A,N.A,değişen şey/kişi,N.A,N.A,N.A,yerlerinin,değişen şey/kişi,"",""
